dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,smean,dmean,ct_src_dport_ltm,ct_dst_sport_ltm,ct_flw_http_mthd,attack_cat,label
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
7e-06,pri-enc,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
0.60092,tcp,http,10,10,822,1310,31.618183,9851.561,15695.933,2,2,66.76889,57.036556,4551.0293,100.98569,0.114386,0.060348,0.054038,82,131,2,1,1,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
6e-06,crudp,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,sat-expak,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.426695,tcp,http,10,8,826,1190,39.841106,13949.074,19536.203,2,2,9217.834,11522.344,917472.75,30356.492,0.116745,0.061649,0.055096,83,149,3,2,4,Analysis,1
9e-06,vines,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
19.888327,ospf,-,20,0,900,0,0.955334,343.92035,0.0,0,0,1046.7539,0.0,1227.6274,0.0,0.0,0.0,0.0,45,0,1,1,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
9e-06,mhrp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
3e-06,hmp,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.616965,tcp,http,10,8,810,1286,27.554237,9452.725,14600.504,2,2,68.55167,67.04971,3987.8618,111.08848,0.332121,0.146867,0.185254,81,161,2,2,4,Analysis,1
1.249088,tcp,http,12,8,916,1066,15.211097,5379.925,5975.5596,2,2,113.55346,154.82928,6363.1943,250.40808,0.19597,0.12423,0.07174,76,133,5,5,30,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
8e-06,netblt,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
9e-06,etherip,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
5e-06,iso-tp4,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
5e-06,xnet,-,2,0,180,0,200000.0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,90,0,2,2,0,Analysis,1
8e-06,cftp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
5e-06,skip,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
0.591059,tcp,http,10,8,796,1088,28.761932,9704.614,12885.346,2,2,65.673225,65.57243,3288.5024,101.92002,0.210809,0.131404,0.079405,80,136,3,2,4,Analysis,1
0.471106,tcp,http,10,8,802,1302,36.085297,12260.511,19358.701,2,2,52.34511,54.041286,2958.292,98.55202,0.11096,0.070405,0.040555,80,163,2,2,4,Analysis,1
31.737497,tcp,http,20,16,1616,2352,1.102796,387.1761,555.80945,4,4,1670.3945,2111.6355,221734.95,7619.096,0.113623,0.062293,0.05133,81,147,1,1,2,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
51.135483,tcp,http,20,16,1694,2346,0.684456,251.8799,344.18372,6,4,2691.3413,3403.8206,362843.84,12481.336,0.081213,0.061034,0.020179,85,147,4,3,6,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
4e-06,larp,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.8251,tcp,http,10,8,792,1286,20.603563,6913.1016,10917.465,2,2,91.67778,100.55671,4773.0317,172.48103,0.170498,0.095173,0.075325,79,161,2,2,4,Analysis,1
9e-06,ax.25,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
1e-05,etherip,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
1.536563,tcp,http,10,10,848,1278,12.365259,3977.7085,5992.595,2,2,170.72922,169.60388,10584.05,236.93707,0.162408,0.085404,0.077004,85,128,2,2,4,Analysis,1
57.426395,ospf,-,36,0,9792,0,0.609476,1326.2194,0.0,0,0,1640.7543,0.0,1931.3027,0.0,0.0,0.0,0.0,272,0,1,1,0,Analysis,1
0.720712,tcp,http,10,8,798,1064,23.587786,7980.9966,10334.225,2,2,80.07911,92.15957,4374.7935,139.95416,0.159962,0.07495,0.085012,80,133,3,3,9,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
1.096813,tcp,http,10,10,840,1308,17.322918,5514.158,8592.167,2,2,121.76089,107.55544,8112.2114,158.94835,0.193796,0.128811,0.064985,84,131,1,1,1,Analysis,1
5e-06,unas,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
1.364545,tcp,http,10,10,828,1438,13.924055,4373.619,7592.2744,2,2,151.6161,143.98,8573.118,282.41943,0.175235,0.068147,0.107088,83,144,1,1,1,Analysis,1
0.559107,tcp,http,10,8,830,1386,30.405628,10688.473,17356.248,2,2,62.123,65.87129,3236.3267,105.29436,0.165248,0.097216,0.068032,83,173,2,2,4,Analysis,1
1.412804,tcp,http,10,10,858,1462,13.448433,4377.111,7451.8477,2,2,156.97823,143.85,8926.758,292.6794,0.164906,0.087994,0.076912,86,146,1,1,1,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
5e-06,pnni,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.554588,tcp,http,10,8,814,1150,30.653385,10573.614,14526.098,2,2,61.518555,67.61557,3016.715,110.36782,0.158042,0.08127,0.076772,81,144,1,1,1,Analysis,1
5e-06,unas,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,5,5,0,Analysis,1
15.602136,ospf,-,20,0,900,0,1.217782,438.40152,0.0,0,0,821.16504,0.0,987.0407,0.0,0.0,0.0,0.0,45,0,2,2,0,Analysis,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,xnet,-,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,90,0,10,10,0,Analysis,1
0.559848,tcp,http,10,8,808,1330,30.365383,10402.823,16633.086,2,2,62.205334,69.09657,3562.8816,126.94992,0.099577,0.057906,0.041671,81,166,1,1,1,Analysis,1
0.233622,sctp,-,2,2,152,82,12.841256,2602.4946,1403.9774,0,0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,76,41,1,1,0,Analysis,1
7e-06,rsvp,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
5e-06,ttp,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
1e-06,unas,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,mobile,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,etherip,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,dcn,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,pnni,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
4e-06,unas,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.577538,tcp,http,10,8,828,1096,29.435291,10333.519,13283.974,2,2,64.17089,71.00329,3376.9128,100.79477,0.125171,0.079842,0.045329,83,137,3,3,9,Analysis,1
1.036446,tcp,http,10,8,790,1354,16.402206,5487.985,9146.642,2,2,115.050224,138.28542,6265.335,253.77013,0.152546,0.068445,0.084101,79,169,2,2,4,Analysis,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
8e-06,mfe-nsp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.531249,tcp,http,10,8,822,1070,32.00006,11143.551,14110.145,2,2,59.027668,65.12543,3177.0938,84.29026,0.123796,0.074562,0.049234,82,134,2,2,4,Analysis,1
8e-06,merit-inp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
1.134198,tcp,http,10,8,804,1200,14.988565,5106.6924,7406.1147,2,2,126.022,150.64687,7954.318,329.8629,0.076517,0.039836,0.036681,80,150,1,1,1,Analysis,1
6e-06,ipv6-frag,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
6e-06,pvp,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
4e-06,iso-tp4,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
1.249088,tcp,http,12,8,916,1066,15.211097,5379.925,5975.5596,2,2,113.55346,154.82928,6363.1943,250.40808,0.19597,0.12423,0.07174,76,133,1,1,30,Analysis,1
0.795516,tcp,http,10,8,854,1106,21.369778,7733.345,9734.5625,2,2,88.39067,103.497856,4774.771,201.89125,0.112676,0.035144,0.077532,85,138,1,1,1,Analysis,1
9e-06,any,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
47.991306,ospf,-,54,0,14688,0,1.104367,2403.1018,0.0,0,0,950.84186,0.0,1150.9253,0.0,0.0,0.0,0.0,272,0,1,1,0,Analysis,1
0.87981,tcp,http,10,8,838,1090,19.322353,6865.1187,8674.601,2,2,97.75667,114.28686,5293.4746,203.88893,0.131438,0.048142,0.083296,84,136,5,5,25,Analysis,1
0.644097,tcp,http,10,8,806,1266,26.393541,9017.275,13761.903,2,2,71.56633,77.30986,3593.9805,127.018135,0.209047,0.085835,0.123212,81,158,6,6,30,Analysis,1
7e-06,gmtp,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.927914,tcp,http,12,8,902,1306,20.476034,7129.9707,9854.361,2,2,84.35582,121.39557,4883.216,172.08926,0.111248,0.077449,0.033799,75,163,1,1,1,Analysis,1
0.707922,tcp,http,10,8,808,1266,24.013947,8226.8955,12521.153,2,2,78.658,89.82143,4170.2603,104.16236,0.131302,0.078354,0.052948,81,158,2,1,1,Analysis,1
1.203189,tcp,http,10,10,820,1252,15.791368,4906.9595,7493.4194,2,2,133.672,124.39066,8938.168,178.44711,0.143429,0.083668,0.059761,82,125,3,3,9,Analysis,1
9e-06,sccopmce,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.746173,tcp,http,10,8,832,1160,22.78292,8030.309,10882.194,2,2,82.90811,87.85871,4376.703,140.48921,0.160226,0.102013,0.058213,83,145,2,2,4,Analysis,1
1e-06,unas,-,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
1.394902,tcp,http,10,10,812,1256,13.621029,4192.409,6486.477,2,2,154.9891,145.31477,9866.651,246.27885,0.128328,0.086349,0.041979,81,126,2,2,4,Analysis,1
4e-06,cphb,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
7e-06,unas,-,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
0.8251,tcp,http,10,8,792,1286,20.603563,6913.1016,10917.465,2,2,91.67778,100.55671,4773.0317,172.48103,0.170498,0.095173,0.075325,79,161,2,2,4,Analysis,1
0.60502,tcp,http,10,8,814,1234,28.098246,9692.242,14280.52,2,2,67.22444,67.01357,3406.7175,113.602165,0.188657,0.115083,0.073574,81,154,1,1,1,Analysis,1
0.707021,tcp,http,10,8,826,1246,24.044548,8418.421,12344.754,2,2,78.55789,85.58671,4090.6868,144.4202,0.177492,0.106811,0.070681,83,156,1,1,1,Analysis,1
2.21339,tcp,http,10,10,798,1166,8.584117,2598.7285,3795.0833,2,2,245.93222,237.96078,14824.876,421.92865,0.171905,0.071411,0.100494,80,117,2,2,4,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
5.052801,ospf,-,42,0,2688,0,8.114311,4154.5273,0.0,0,0,123.239044,0.0,140.32545,0.0,0.0,0.0,0.0,64,0,1,1,0,Analysis,1
1e-05,rsvp,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,sm,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
8e-06,ipx-n-ip,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
1.076711,tcp,http,10,8,806,1262,15.788823,5394.205,8210.1875,2,2,119.63456,128.22043,6000.7456,219.96292,0.246242,0.178463,0.067779,81,158,1,1,16,Analysis,1
0.448793,tcp,http,10,8,806,1110,37.87938,12941.379,17326.475,2,2,49.86589,49.249714,2557.882,79.43905,0.148563,0.073685,0.074878,81,139,2,2,4,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
8e-06,ptp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3.4e-05,unas,-,2,0,200,0,29411.764,23529412.0,0.0,0,0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,100,0,6,6,0,Analysis,1
5e-06,ipx-n-ip,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.717124,tcp,http,10,8,812,1086,23.705803,8154.7964,10609.044,2,2,79.68044,78.04614,3836.304,117.74708,0.210216,0.105562,0.104654,81,136,5,2,4,Analysis,1
0.659685,tcp,http,10,10,802,1374,28.801624,8755.693,15001.099,2,2,73.207664,66.38089,4881.8774,109.739235,0.100064,0.062248,0.037816,80,137,1,1,4,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
1e-05,gre,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
5e-06,mobile,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.745263,tcp,http,10,8,828,1252,22.81074,8007.9116,11764.975,2,2,82.807,93.60957,4524.8076,176.55975,0.140921,0.089275,0.051646,83,157,1,1,1,Analysis,1
1.076711,tcp,http,10,8,806,1262,15.788823,5394.205,8210.1875,2,2,119.63456,128.22043,6000.7456,219.96292,0.246242,0.178463,0.067779,81,158,3,3,16,Analysis,1
9e-06,smp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
9e-06,merit-inp,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
3e-06,swipe,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.728258,tcp,http,10,8,832,1310,23.343374,8227.854,12599.93,1,2,8033.5557,10046.015,796051.9,26333.848,0.131438,0.048142,0.083296,83,164,4,4,25,Analysis,1
2.7e-05,secure-vmtp,-,2,0,200,0,37037.035,29629630.0,0.0,0,0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
0.782939,tcp,http,10,10,838,1186,24.267534,7714.5215,10912.728,2,2,86.993225,77.94067,5316.9517,123.94832,0.147432,0.080723,0.066709,84,119,1,1,1,Analysis,1
0.627731,tcp,http,10,8,818,1062,27.081663,9392.558,11852.21,2,2,69.74789,74.99471,3454.5598,115.15902,0.203372,0.102021,0.101351,82,133,4,4,12,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.520954,tcp,http,10,8,796,1100,32.63244,11010.568,14788.254,2,2,57.778778,62.892857,2933.5369,103.864655,0.149036,0.080701,0.068335,80,138,1,1,1,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
57.97764,ospf,-,72,0,19584,0,1.22461,2664.7515,0.0,0,0,816.5865,0.0,1094.0782,0.0,0.0,0.0,0.0,272,0,1,1,0,Analysis,1
3e-06,bbn-rcc,-,2,0,180,0,333333.3,239999980.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,90,0,9,9,0,Analysis,1
8e-06,pup,-,2,0,180,0,125000.0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,90,0,8,8,0,Analysis,1
1e-05,unas,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
0.508175,tcp,http,10,8,812,1064,33.45304,11507.847,14656.368,2,2,56.46389,64.813,2990.1423,104.529,0.142702,0.053761,0.088941,81,133,4,3,9,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
0.66026,tcp,http,10,8,842,1132,25.747433,9184.261,12007.391,2,2,73.36222,79.55886,3660.3064,136.56267,0.151073,0.064419,0.086654,84,142,2,1,1,Analysis,1
6e-06,sun-nd,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
9e-06,compaq-peer,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
5e-06,unas,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
5e-06,ipv6-opts,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,3,3,0,Analysis,1
4e-06,dgp,-,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,100,0,4,4,0,Analysis,1
1.569822,tcp,http,12,10,924,1370,13.377313,4316.413,6283.515,2,2,142.62291,161.12833,10416.965,213.29878,0.15972,0.119664,0.040056,77,137,3,3,9,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
8e-06,unas,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
0.346145,tcp,http,10,8,826,1090,49.112366,17195.105,22048.562,2,2,38.460556,45.10057,1926.6437,62.269024,0.082658,0.029665,0.052993,83,136,3,2,4,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,ipnip,-,2,0,180,0,111111.11,80000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,90,0,4,3,0,Analysis,1
0.484843,tcp,http,10,8,796,1262,35.062897,11830.634,18232.707,2,2,53.871445,56.73043,2681.7954,90.88337,0.153271,0.086937,0.066334,80,158,2,1,1,Analysis,1
0.755662,tcp,http,10,6,506,268,19.850143,4827.555,2371.4304,2,1,81.31622,118.0802,4290.2534,178.8671,0.286138,0.16526,0.120878,51,45,1,1,1,Analysis,1
1.668879,tcp,http,10,8,842,1128,10.186478,3633.5767,4731.3193,2,2,185.431,223.61272,11732.427,457.6226,0.200358,0.102879,0.097479,84,141,3,3,6,Analysis,1
3e-06,unas,-,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
9e-06,unas,-,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
8e-06,ddp,-,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
1.138007,tcp,http,10,10,828,1370,16.695854,5244.256,8667.784,2,2,126.44522,115.492,7260.9087,228.99622,0.133896,0.082301,0.051595,83,137,2,2,4,Analysis,1
1e-05,swipe,-,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
6e-06,unas,-,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,100,0,2,2,0,Analysis,1
5e-06,unas,-,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,100,0,1,1,0,Analysis,1
